drop_id,interval,time_months,raw_target_survival,raw_drop,allocated_events,censors_before_drop,reconstructed_survival_after_drop,survival_error,cleaning_action
1,1,0.515,0.98914,0.01086,2,0,0.982143,-0.006997,kept
2,1,3.6351,0.98051,0.00863,0,0,0.982143,0.001633,removed_or_merged
3,1,4.1337,0.97001,0.0105,2,0,0.964286,-0.005724,kept
4,2,9.9286,0.95559,0.01442,1,0,0.952668,-0.002922,kept
5,2,10.6477,0.93859,0.017,1,14,0.938658,6.8e-05,kept
6,3,12.0951,0.92247,0.01612,1,0,0.921275,-0.001195,kept
7,3,15.5956,0.8956,0.02687,1,17,0.895684,8.4e-05,kept
