arm,time_months,survival
pembro_chemo,15.792,0.67729
pembro_chemo,15.792,0.67729
pembro_chemo,15.792,0.67729
pembro_chemo,16.7073,0.67729
pembro_chemo,16.8381,0.67729
pembro_chemo,16.8381,0.67729
pembro_chemo,16.8381,0.67729
pembro_chemo,16.8643,0.67729
pembro_chemo,17.0996,0.67729
pembro_chemo,17.0996,0.67729
pembro_chemo,17.0996,0.67729
pembro_chemo,17.4396,0.67729
pembro_chemo,17.6227,0.67729
pembro_chemo,17.6227,0.67729
pembro_chemo,17.6227,0.67729
pembro_chemo,17.7011,0.67729
pembro_chemo,17.8842,0.67729
pembro_chemo,17.8842,0.67729
pembro_chemo,17.8842,0.67729
pembro_chemo,17.9103,0.67729
pembro_chemo,18.198,0.67729
pembro_chemo,18.198,0.67729
pembro_chemo,18.198,0.67729
pembro_chemo,18.2765,0.67729
pembro_chemo,18.4595,0.67729
pembro_chemo,18.4595,0.67729
pembro_chemo,18.4595,0.67729
pembro_chemo,18.538,0.67729
pembro_chemo,18.721,0.67729
pembro_chemo,18.721,0.67729
pembro_chemo,18.721,0.67729
pembro_chemo,18.7472,0.67729
pembro_chemo,18.9303,0.67729
pembro_chemo,18.9303,0.67729
pembro_chemo,18.9303,0.67729
pembro_chemo,19.4795,0.67729
pembro_chemo,19.6625,0.67729
pembro_chemo,19.6625,0.67729
pembro_chemo,19.6625,0.67729
pembro_chemo,19.741,0.67729
pembro_chemo,19.924,0.67729
pembro_chemo,19.924,0.67729
pembro_chemo,19.924,0.67729
pembro_chemo,19.9502,0.67729
pembro_chemo,20.0809,0.67729
pembro_chemo,20.0809,0.67729
pembro_chemo,20.0809,0.67729
pembro_chemo,20.6301,0.67729
pembro_chemo,20.9178,0.67729
pembro_chemo,20.9178,0.67729
pembro_chemo,20.9178,0.67729
pembro_chemo,21.8331,0.67729
pembro_chemo,22.0162,0.67729
pembro_chemo,22.0162,0.67729
pembro_chemo,22.0162,0.67729
pembro_chemo,22.0423,0.67729
pembro_chemo,22.1731,0.67729
pembro_chemo,22.1731,0.67729
pembro_chemo,22.1731,0.67729
pembro_chemo,22.4608,0.67729
pembro_chemo,22.6438,0.67729
pembro_chemo,22.6438,0.67729
pembro_chemo,22.6438,0.67729
pembro_chemo,25.4421,0.67729
pembro_chemo,25.6252,0.67729
pembro_chemo,25.6252,0.67729
pembro_chemo,25.6252,0.67729
pembro_chemo,30.254,0.67729
pembro_chemo,30.4371,0.67729
pembro_chemo,30.4371,0.67729
pembro_chemo,30.4371,0.67729
pembro_chemo,30.5156,0.67729
pembro_chemo,30.5417,0.67729
pembro_chemo,30.5417,0.61587
pembro_chemo,30.5417,0.61587
pembro_chemo,30.6725,0.61587
pembro_chemo,30.6986,0.61587
pembro_chemo,30.6986,0.57184
pembro_chemo,30.6986,0.57184
pembro_chemo,30.7248,0.57184
pembro_chemo,30.7509,0.57184
pembro_chemo,30.7509,0.56721
pembro_chemo,30.7509,0.56721
pembro_chemo,32.137,0.56721
pembro_chemo,32.2677,0.56721
pembro_chemo,32.2677,0.56373
pembro_chemo,32.2677,0.56373
pembro_chemo,33.1831,0.56373
pembro_chemo,33.3138,0.56373
pembro_chemo,33.3138,0.56373
pembro_chemo,33.3138,0.56373
pembro_chemo,34.543,0.56373
pembro_chemo,34.6737,0.56373
pembro_chemo,34.6737,0.56373
pembro_chemo,34.6737,0.56373
pembro_chemo,36.3736,0.56373
