arm,time_months,survival
placebo_chemo,10.8896,0.39988
placebo_chemo,10.9157,0.39988
placebo_chemo,10.9418,0.39988
placebo_chemo,10.9418,0.386
placebo_chemo,10.9418,0.386
placebo_chemo,10.968,0.386
placebo_chemo,10.9941,0.386
placebo_chemo,10.9941,0.37384
placebo_chemo,10.9941,0.37384
placebo_chemo,11.0725,0.37384
placebo_chemo,11.0986,0.37384
placebo_chemo,11.0986,0.36314
placebo_chemo,11.0986,0.36314
placebo_chemo,11.1247,0.36314
placebo_chemo,11.1509,0.36314
placebo_chemo,11.1509,0.32755
placebo_chemo,11.1509,0.32755
placebo_chemo,11.2815,0.32755
placebo_chemo,11.3076,0.32755
placebo_chemo,11.3076,0.32118
placebo_chemo,11.3076,0.32118
placebo_chemo,11.3338,0.32118
placebo_chemo,11.3599,0.32118
placebo_chemo,11.3599,0.30961
placebo_chemo,11.3599,0.30961
placebo_chemo,11.386,0.30961
placebo_chemo,11.4121,0.30961
placebo_chemo,11.4121,0.29803
placebo_chemo,11.4121,0.29803
placebo_chemo,11.595,0.29803
placebo_chemo,11.6212,0.29803
placebo_chemo,11.6212,0.2853
placebo_chemo,11.6212,0.2853
placebo_chemo,12.4834,0.2853
placebo_chemo,12.5095,0.2853
placebo_chemo,12.5095,0.27836
placebo_chemo,12.5095,0.27836
placebo_chemo,12.5879,0.27836
placebo_chemo,12.7185,0.27836
placebo_chemo,12.7185,0.2772
placebo_chemo,12.7185,0.2772
placebo_chemo,12.9537,0.2772
placebo_chemo,12.9798,0.2772
placebo_chemo,12.9798,0.27257
placebo_chemo,12.9798,0.27257
placebo_chemo,13.2672,0.27257
placebo_chemo,13.2933,0.27257
placebo_chemo,13.2933,0.26389
placebo_chemo,13.2933,0.26389
placebo_chemo,13.4762,0.26389
placebo_chemo,13.5023,0.26389
placebo_chemo,13.5023,0.25405
placebo_chemo,13.5023,0.25405
placebo_chemo,13.5285,0.25405
placebo_chemo,13.5546,0.25405
placebo_chemo,13.5546,0.24421
placebo_chemo,13.5546,0.24421
placebo_chemo,13.6852,0.24421
placebo_chemo,13.7114,0.24421
placebo_chemo,13.7114,0.239
placebo_chemo,13.7114,0.239
