arm,time_months,survival
pembro_chemo,14.7565,0.46238
pembro_chemo,14.7565,0.45718
pembro_chemo,14.8871,0.45718
pembro_chemo,14.9655,0.45718
pembro_chemo,14.9655,0.45718
pembro_chemo,14.9655,0.44850
pembro_chemo,14.9916,0.44850
pembro_chemo,15.1745,0.44850
pembro_chemo,15.2006,0.44850
pembro_chemo,15.2268,0.44850
pembro_chemo,15.2268,0.44850
pembro_chemo,15.2268,0.43924
pembro_chemo,15.4096,0.43924
pembro_chemo,15.6448,0.43924
pembro_chemo,15.6448,0.43924
pembro_chemo,15.6448,0.43692
pembro_chemo,15.9844,0.43692
pembro_chemo,16.6376,0.43692
pembro_chemo,16.6638,0.43692
pembro_chemo,16.8467,0.43692
pembro_chemo,16.8728,0.43692
pembro_chemo,17.0034,0.43692
pembro_chemo,17.1863,0.43692
pembro_chemo,17.3170,0.43692
pembro_chemo,17.3431,0.43692
pembro_chemo,17.5782,0.43692
pembro_chemo,17.6044,0.43692
pembro_chemo,18.3098,0.43692
pembro_chemo,18.3098,0.43692
pembro_chemo,18.3098,0.41700
pembro_chemo,18.3359,0.41700
pembro_chemo,18.4143,0.41700
pembro_chemo,18.5972,0.41700
pembro_chemo,18.9891,0.41700
pembro_chemo,19.0675,0.41700
pembro_chemo,19.0936,0.41700
pembro_chemo,19.0936,0.41700
pembro_chemo,19.0936,0.39900
pembro_chemo,19.1198,0.39900
pembro_chemo,19.1459,0.39900
pembro_chemo,19.1459,0.39900
pembro_chemo,19.1459,0.38300
pembro_chemo,19.2243,0.38300
pembro_chemo,19.2504,0.38300
pembro_chemo,19.2504,0.38300
pembro_chemo,19.2504,0.37100
pembro_chemo,19.2765,0.37100
pembro_chemo,19.6162,0.37100
pembro_chemo,19.6162,0.37100
pembro_chemo,19.6162,0.36300
pembro_chemo,19.6423,0.36300
pembro_chemo,20.0865,0.36300
pembro_chemo,20.1126,0.36300
pembro_chemo,20.5045,0.36300
pembro_chemo,20.5306,0.36300
pembro_chemo,20.7135,0.36300
pembro_chemo,25.3904,0.36300
pembro_chemo,25.5732,0.36300
pembro_chemo,25.5994,0.36300
pembro_chemo,25.9390,0.36300
pembro_chemo,26.9580,0.36300
pembro_chemo,27.0103,0.36300
pembro_chemo,27.0103,0.36300
pembro_chemo,27.0103,0.30450
pembro_chemo,27.1148,0.30450
pembro_chemo,27.1409,0.30450
pembro_chemo,28.5257,0.30450
pembro_chemo,28.7085,0.30450
pembro_chemo,28.8914,0.30450
pembro_chemo,29.0743,0.30450
pembro_chemo,29.8320,0.30450
pembro_chemo,30.1194,0.30450
pembro_chemo,30.2501,0.30450
