arm,time_months,survival
placebo_chemo,16.5070,0.18000
placebo_chemo,16.5331,0.18000
placebo_chemo,19.1720,0.18000
placebo_chemo,19.1981,0.18000
placebo_chemo,19.1981,0.18000
placebo_chemo,19.1981,0.16000
placebo_chemo,19.2765,0.16000
placebo_chemo,19.3026,0.16000
placebo_chemo,19.3026,0.16000
placebo_chemo,19.3026,0.14757
placebo_chemo,19.3288,0.14757
placebo_chemo,19.3549,0.14757
placebo_chemo,19.3549,0.14757
placebo_chemo,19.3549,0.13715
placebo_chemo,19.5378,0.13715
placebo_chemo,19.6162,0.13715
placebo_chemo,19.6162,0.13715
placebo_chemo,19.6162,0.12674
placebo_chemo,21.2100,0.12674
placebo_chemo,21.2361,0.12674
placebo_chemo,21.2361,0.12674
placebo_chemo,21.2361,0.10822
placebo_chemo,30.6420,0.10822
