subgroup,endpoint,treatment,arm_role,treatment_label,curve_id,best_dist,aic,bic,time_months,survival
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,0,1
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,1,0.9887556137532388
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,2,0.9558800284091703
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,3,0.9051900249897009
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,4,0.8422229134689245
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,5,0.7727466683797432
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,6,0.7017011860862882
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,7,0.6327126042209619
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,8,0.5680754191501016
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,9,0.5089896172892123
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,10,0.45587199740704953
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,11,0.40863878784897945
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,12,0.3669215241829775
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,13,0.33021482118378553
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,14,0.29796930076252814
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,15,0.26964547070307265
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,16,0.2447419418227781
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,17,0.22280779690791086
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,18,0.20344572827427754
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,19,0.18631015906323933
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,20,0.17110291492139174
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,21,0.15756794323954737
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,22,0.14548591055268345
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,23,0.13466910670157317
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,24,0.12495684956065012
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,25,0.11621145204429795
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,26,0.10831474258482288
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,27,0.10116509578619137
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,28,0.09467491595497979
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,29,0.08876851340516523
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,30,0.08338031637771948
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,31,0.0784533669841132
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,32,0.07393805603606896
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,33,0.06979105803921659
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,34,0.06597443355415611
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,35,0.062454871379259536
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,36,0.05920304754445882
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,37,0.056193081957561564
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,38,0.05340207678146447
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,39,0.05080972332070466
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,40,0.04839796643755456
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,41,0.046150717373716454
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,42,0.04405360738757924
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,43,0.042093775884010864
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,44,0.04025968776029787
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,45,0.038540975556970336
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,46,0.03692830271810765
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,47,0.035413244858843784
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,48,0.03398818643002843
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,49,0.03264623057921179
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,50,0.03138112034799989
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,51,0.030187169630307986
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,52,0.029059202553990082
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,53,0.027992500147757227
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,54,0.026982753322812414
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,55,0.026026021339651262
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,56,0.025118695049447082
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,57,0.02425746430003084
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,58,0.023439288981699336
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,59,0.022661373260475348
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,60,0.021921142608017807
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,61,0.021216223289912683
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,62,0.0205444240189544
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,63,0.019903719518455598
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,64,0.019292235773607613
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,65,0.01870823677725708
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,66,0.018150112600889723
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,67,0.01761636864268501
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,68,0.017105615922737294
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,69,0.016616562311316918
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,70,0.016148004589753406
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,71,0.01569882125543265
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,72,0.015267965992768917
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,73,0.014854461741069414
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,74,0.014457395298108966
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,75,0.014075912405161928
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,76,0.013709213265297504
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,77,0.013356548452079675
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,78,0.013017215170493035
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,79,0.01269055383604345
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,80,0.012375944941623862
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,81,0.01207280618494544
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,82,0.011780589832183552
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,83,0.011498780295999045
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,84,0.011226891908339809
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,85,0.010964466870398648
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,86,0.010711073363880219
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,87,0.010466303809291921
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,88,0.010229773258380703
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,89,0.010001117909082313
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,90,0.009779993732473846
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,91,0.009566075202212976
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,92,0.009359054117850318
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,93,0.009158638514199402
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,94,0.008964551649672692
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,95,0.008776531067140048
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,96,0.008594327721450079
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,97,0.008417705168277334
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,98,0.008246438809438095
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,99,0.00808031519023722
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,100,0.007919131344805042
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,101,0.007762694185721175
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,102,0.007610819934548485
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,103,0.007463333590181365
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,104,0.007320068432174809
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,105,0.007180865556457583
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,106,0.007045573441041397
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,107,0.0069140475395435
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,108,0.006786149900506744
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,109,0.006661748810670609
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,110,0.006540718460489647
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,111,0.0064229386303322755
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,112,0.006308294395915515
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,113,0.0061966758516442955
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,114,0.006087977850621984
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,115,0.005982099760201032
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,116,0.005878945232021371
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,117,0.005778421985566107
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,118,0.005680441604335784
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,119,0.005584919343811112
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,120,0.0054917739504323215
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,121,0.005400927490878282
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,122,0.005312305190986577
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,123,0.005225835283695468
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,124,0.005141448865436549
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,125,0.00505907976044917
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,126,0.004978664392518595
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,127,0.0049001416636804684
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,128,0.00482345283946406
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,129,0.004748541440273146
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,130,0.004675353138533733
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,131,0.004603835661264211
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,132,0.004533938697740214
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,133,0.004465613811956759
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,134,0.004398814359602987
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,135,0.004333495409285404
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,136,0.004269613667756911
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,137,0.004207127408916933
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,138,0.004145996406369368
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,139,0.004086181869337624
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,140,0.004027646381743577
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,141,0.003970353844277241
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,142,0.003914269419288519
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,143,0.0038593594783475904
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,144,0.0038055915523248496
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,145,0.003752934283854481
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,146,0.0037013573820532386
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,147,0.0036508315793719603
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,148,0.0036013285904674674
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,149,0.0035528210729858234
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,150,0.003505282590157366
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,151,0.00345868757510992
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,152,0.0034130112968064896
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,153,0.0033682298275289346
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,154,0.0033243200118245886
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,155,0.003281259436841877
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,156,0.0032390264039845462
dMMR,PFS,placebo_chemo,comparator,Placebo + paclitaxel-carboplatin,dMMR_PFS_placebo_chemo,loglogistic,421.22687510474,426.68165074216466,157,0.003197599901819115
